movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,rating
2050,Herbie Goes Bananas,1980,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333333333
2051,Herbie Goes to Monte Carlo,1977,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
2052,Hocus Pocus,1993,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.2857142857142856
2053,"Honey, I Blew Up the Kid",1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3529411764705883
2054,"Honey, I Shrunk the Kids",1989,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7434210526315788
2055,Hot Lead and Cold Feet,1978,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
2056,In Search of the Castaways,1962,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
2057,"Incredible Journey, The",1963,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
2058,"Negotiator, The",1998,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3.621212121212121
2059,"Parent Trap, The",1998,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2222222222222223
2060,BASEketball,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0416666666666665
2062,"Governess, The",1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
2063,"Seventh Heaven (Septième ciel, Le)",1997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
2064,Roger & Me,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.392857142857143
2065,"Purple Rose of Cairo, The",1985,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3.6190476190476186
2066,Out of the Past,1947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.071428571428571
2067,Doctor Zhivago,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.6590909090909087
2068,Fanny and Alexander (Fanny och Alexander),1982,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4.2
2069,"Trip to Bountiful, The",1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7777777777777777
2070,Tender Mercies,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.038461538461538
2071,And the Band Played On,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75
2072,"'burbs, The",1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0526315789473686
2073,Fandango,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2074,"Night Porter, The (Portiere di notte, Il)",1974,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0
2075,Mephisto,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.8333333333333335
2076,Blue Velvet,1986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.036585365853658
2077,"Journey of Natty Gann, The",1985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333333333
2078,"Jungle Book, The",1967,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.739130434782609
2079,Kidnapped,1960,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
2080,Lady and the Tramp,1955,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.686274509803922
2081,"Little Mermaid, The",1989,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.6794871794871793
2082,"Mighty Ducks, The",1992,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727272727272727
2083,"Muppet Christmas Carol, The",1992,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6428571428571432
2084,Newsies,1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9375
2086,One Magic Christmas,1985,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.0
2087,Peter Pan,1953,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.631578947368421
2088,Popeye,1980,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.54
2089,"Rescuers Down Under, The",1990,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5416666666666665
2090,"Rescuers, The",1977,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.678571428571429
2091,Return from Witch Mountain,1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2092,"Return of Jafar, The",1994,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2.6923076923076925
2093,Return to Oz,1985,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.555555555555556
2094,"Rocketeer, The",1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.265625
2095,"Shaggy D.A., The",1976,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
2096,Sleeping Beauty,1959,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7
2097,Something Wicked This Way Comes,1983,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3.75
2098,Son of Flubber,1963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2099,Song of the South,1946,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7
2100,Splash,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.1634615384615383
2101,Squanto: A Warrior's Tale,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5
2102,Steamboat Willie,1928,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.285714285714286
2103,Tall Tale,1995,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
2104,Tex,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
2105,Tron,1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4787234042553186
2106,Swing Kids,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.65
2108,L.A. Story,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.692307692307693
2109,"Jerk, The",1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6960784313725488
2110,Dead Men Don't Wear Plaid,1982,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.3666666666666667
2111,"Man with Two Brains, The",1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3076923076923075
2112,Grand Canyon,1991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.294117647058824
2113,Graveyard Shift (Stephen King's Graveyard Shift),1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0
2114,"Outsiders, The",1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.652173913043478
2115,Indiana Jones and the Temple of Doom,1984,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.76530612244898
2116,"Lord of the Rings, The",1978,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.421052631578948
2118,"Dead Zone, The",1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7
2119,Maximum Overdrive,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
2120,Needful Things,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.1666666666666665
2121,Cujo,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.7777777777777777
2122,Children of the Corn,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.3181818181818183
2123,All Dogs Go to Heaven,1989,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.15
2124,"Addams Family, The",1991,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2857142857142856
2125,Ever After: A Cinderella Story,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.75
2126,Snake Eyes,1998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.8043478260869565
2128,Safe Men,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2130,Atlantic City,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.125
2131,Autumn Sonata (Höstsonaten),1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
2132,Who's Afraid of Virginia Woolf?,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.195652173913044
2133,Adventures in Babysitting,1987,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113636363636364
2134,Weird Science,1985,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.138888888888889
2135,Doctor Dolittle,1967,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
2136,"Nutty Professor, The",1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6944444444444446
2137,Charlotte's Web,1973,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
2138,Watership Down,1978,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.0
2139,"Secret of NIMH, The",1982,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2222222222222223
2140,"Dark Crystal, The",1982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.678571428571429
2141,"American Tail, An",1986,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3653846153846154
2142,"American Tail: Fievel Goes West, An",1991,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.25
2143,Legend,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.3666666666666667
2144,Sixteen Candles,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8260869565217392
2145,Pretty in Pink,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.3809523809523814
2146,St. Elmo's Fire,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1666666666666665
2147,"Clan of the Cave Bear, The",1986,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8
2148,House,1986,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.6666666666666665
2149,House II: The Second Story,1987,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0
2150,"Gods Must Be Crazy, The",1980,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.513888888888889
2151,"Gods Must Be Crazy II, The",1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
2152,Air Bud: Golden Receiver,1998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
2153,"Avengers, The",1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1538461538461537
2154,How Stella Got Her Groove Back,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.6666666666666665
2155,"Slums of Beverly Hills, The",1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3
2159,Henry: Portrait of a Serial Killer,1986,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.125
2160,Rosemary's Baby,1968,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.736111111111111
2161,"NeverEnding Story, The",1984,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3026315789473686
2162,"NeverEnding Story II: The Next Chapter, The",1990,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6666666666666665
2163,Attack of the Killer Tomatoes!,1978,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1666666666666665
2164,Surf Nazis Must Die,1987,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0
2165,Your Friends and Neighbors,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.928571428571429
2166,Return to Paradise,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3.6875
2167,Blade,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.310344827586207
2168,Dance with Me,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.375
2169,Dead Man on Campus,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
2170,Wrongfully Accused,1998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2171,Next Stop Wonderland,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.875
2173,"Navigator: A Mediaeval Odyssey, The",1988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.5
2174,Beetlejuice,1988,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4375
2176,Rope,1948,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.8333333333333335
2177,Family Plot,1976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.25
2178,Frenzy,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.555555555555556
2180,Torn Curtain,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
2181,Marnie,1964,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3.6
2182,"Wrong Man, The",1956,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4.0
2183,"Man Who Knew Too Much, The",1956,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.7222222222222223
2184,"Trouble with Harry, The",1955,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6875
2186,Strangers on a Train,1951,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4.260869565217392
2187,Stage Fright,1950,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4.0
2189,I Married A Strange Person!,1997,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.0
2190,Why Do Fools Fall In Love?,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
2191,"Merry War, A",1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2193,Willow,1988,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.202380952380953
2194,"Untouchables, The",1987,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.91025641025641
2195,Dirty Work,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7857142857142856
2197,Firelight,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
2200,Under Capricorn,1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
2201,"Paradine Case, The",1947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
2202,Lifeboat,1944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.363636363636363
2203,Shadow of a Doubt,1943,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.4
2204,Saboteur,1942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.166666666666667
2205,Mr. & Mrs. Smith,1941,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
2206,Suspicion,1941,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.7
2207,Jamaica Inn,1939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
2208,"Lady Vanishes, The",1938,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.071428571428571
2210,Sabotage,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
2212,"Man Who Knew Too Much, The",1934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
2215,Rich and Strange,1931,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
2219,Murder!,1930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0
2221,Blackmail,1929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0
2227,"Lodger: A Story of the London Fog, The",1927,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4.0
2231,Rounders,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8472222222222223
2232,Cube,1997,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4.119047619047619
2236,Simon Birch,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5625
2237,Without Limits,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
2238,Seven Beauties (Pasqualino Settebellezze),1976,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333333333
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
2240,My Bodyguard,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1538461538461537
2241,Class,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333333333
2243,Broadcast News,1987,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.9444444444444446
2244,"Allnighter, The",1987,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
2245,Working Girl,1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.56
2246,Stars and Bars,1988,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
2247,Married to the Mob,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40625
2248,Say Anything...,1989,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.9361702127659575
2249,My Blue Heaven,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4615384615384617
2250,Men Don't Leave,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2
2252,Hero,1992,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5384615384615383
2253,Toys,1992,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.75
2254,Choices,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
2255,Young Doctors in Love,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
2256,Parasite,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0
2257,No Small Affair,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
2259,Blame It on Rio,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5
2260,Wisdom,1986,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0
2261,One Crazy Summer,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
2262,About Last Night...,1986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.7058823529411766
2263,"Seventh Sign, The",1988,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.375
2264,We're No Angels,1989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2265,Nothing But Trouble,1991,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2266,"Butcher's Wife, The",1991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666666666665
2267,Mortal Thoughts,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.5
2268,"Few Good Men, A",1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.861842105263158
2269,Indecent Proposal,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.7
2271,Permanent Midnight,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.625
2272,One True Thing,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7
2273,Rush Hour,1998,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5581395348837215
2275,Six-String Samurai,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1666666666666665
2276,"Soldier's Daughter Never Cries, A",1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
2278,Ronin,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5625
2279,Urban Legend,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4090909090909087
2280,Clay Pigeons,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
2282,Pecker,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2857142857142856
2283,"Sheltering Sky, The",1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
2284,Bandit Queen,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0
2285,If....,1968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333333333
2286,"Fiendish Plot of Dr. Fu Manchu, The",1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667
2287,Them!,1954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3.5
2288,"Thing, The",1982,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3.924242424242424
2289,"Player, The",1992,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.204545454545454
2290,Stardust Memories,1980,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25
2291,Edward Scissorhands,1990,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.848314606741573
2292,Overnight Delivery,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
2294,Antz,1998,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2735849056603774
2295,"Impostors, The",1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2296,"Night at the Roxbury, A",1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5625
2297,What Dreams May Come,1998,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.0384615384615383
2300,"Producers, The",1968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.212121212121212
2301,History of the World: Part I,1981,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6666666666666665
2302,My Cousin Vinny,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5526315789473686
2303,Nashville,1975,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.023809523809525
2304,Love Is the Devil,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.25
2305,Slam,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
2306,Holy Man,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
2307,One Tough Cop,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2310,"Mighty, The",1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
2312,Children of a Lesser God,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.733333333333333
2313,"Elephant Man, The",1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8571428571428568
2314,Beloved,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5
2316,Practical Magic,1998,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2.7857142857142856
2318,Happiness,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.326086956521738
2320,Apt Pupil,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.75
2321,Pleasantville,1998,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.625
2322,Soldier,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0
2323,"Cruise, The",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
2324,Life Is Beautiful (La Vita è bella),1997,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.025252525252524
2325,Orgazmo,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625
2327,Tales from the Darkside: The Movie,1990,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.9
2328,Vampires,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.5
2329,American History X,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0233644859813085
2330,Hands on a Hard Body,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667
2331,Living Out Loud,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7777777777777777
2333,Gods and Monsters,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.608695652173913
2334,"Siege, The",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.34375
2335,"Waterboy, The",1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3076923076923075
2336,Elizabeth,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7291666666666665
2337,Velvet Goldmine,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.583333333333333
2338,I Still Know What You Did Last Summer,1998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.5
2339,I'll Be Home For Christmas,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
2340,Meet Joe Black,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9347826086956523
2342,Hard Core Logo,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
2344,Runaway Train,1985,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.333333333333333
2345,Desert Bloom,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75
2346,"Stepford Wives, The",1975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.071428571428572
